gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
MTREX,,,,no,10.267,9.832,117588,114889,-0.062,ENSG00000039123,Exosome RNA helicase MTR4,Nucleus,,
NCBP1,,,,no,6.557,6.304,75093,73656,-0.057,ENSG00000136937,Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (CBP80) (NCBP 80 kDa subunit),Nucleus,,
NUDT21,,,,no,7.404,5.888,84802,68800,-0.331,ENSG00000167005,Cleavage and polyadenylation specificity factor subunit 5 (Cleavage and polyadenylation specificity factor 25 kDa subunit) (CPSF 25 kDa subunit) (Cleavage factor Im complex 25 kDa subunit) (CFIm25) (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Nudix hydrolase 21) (Pre-mRNA cleavage factor Im 68 kDa subunit),Nucleus,T-helper 17 cell,
NXF1,,,,no,8.09,11.417,92660,133403,0.497,ENSG00000162231,Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP),Nucleus,intestinal crypt stem cell of large intestine,
NXF3,,,,no,0.068,0.034,779,402,-0.983,ENSG00000147206,Nuclear RNA export factor 3 (TAP-like protein 3) (TAPL-3),Nucleus;Cytoplasm,,
NXT2,,,,no,2.221,1.352,25435,15795,-0.716,ENSG00000101888,NTF2-related export protein 2 (Protein p15-2),Nucleus;Cytoplasm,,
PABPC1L,,,,no,9.949,14.685,113947,171591,0.562,ENSG00000101104,Polyadenylate-binding protein 1-like,,,
PABPC4,,,,no,37.964,42.059,434796,491449,0.148,ENSG00000090621,Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP),Cytoplasm,intestinal crypt stem cell of large intestine;pancreatic acinar cell;acinar cell;IgA plasma cell,
PELO,,,,no,4.619,6.284,52897,73422,0.444,ENSG00000152684,Protein pelota homolog (hPelota) (Protein Dom34 homolog),Cytoplasm,cerebral cortex endothelial cell;muscle cell;smooth muscle cell,
PFKP,,,,no,4.257,4.483,48752,52378,0.075,ENSG00000067057,"ATP-dependent 6-phosphofructokinase, platelet type (ATP-PFK) (PFK-P)",Cytoplasm,corneal endothelial cell,
