gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
HOPX,,,,no,0.522,0.195,5977,2284,-1.417,ENSG00000171476,Homeodomain-only protein (Lung cancer-associated Y protein) (Not expressed in choriocarcinoma protein 1) (Odd homeobox protein 1),Nucleus,"keratinocyte;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;type B pancreatic cell;epidermal cell;conjunctival epithelial cell;trophoblast giant cell;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;mature T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell, human;forebrain radial glial cell;lung secretory cell",
HPGD,,,,no,0.212,0.153,2432,1789,-0.472,ENSG00000164120,15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH),Cytoplasm,epithelial cell;enterocyte of epithelium of small intestine;lung endothelial cell;type B pancreatic cell;taste receptor cell;paneth cell of epithelium of small intestine;urothelial cell;bladder urothelial cell;epithelial cell of small intestine;endothelial cell;endothelial cell of vascular tree;melanocyte;basophil;eosinophil;mast cell;neuron;bladder cell,
HSPB8,,,,no,6.91,3.368,79137,39355,-1.037,ENSG00000152137,Heat shock protein beta-8 (HspB8) (Alpha-crystallin C chain) (E2-induced gene 1 protein) (Protein kinase H11) (Small stress protein-like protein HSP22),Cytoplasm,pancreatic D cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;slow muscle cell;syncytiotrophoblast cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,
ID4,,,,no,1.134,0.682,12985,7967,-0.734,ENSG00000172201,DNA-binding protein inhibitor ID-4 (Class B basic helix-loop-helix protein 27) (bHLHb27) (Inhibitor of DNA binding 4) (Inhibitor of differentiation 4),Nucleus,glioblast;Schwann cell precursor;intestinal crypt stem cell of large intestine;pancreatic PP cell;epithelial cell of uterus;muscle cell;smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;radial glial cell;forebrain radial glial cell,
IFT57,,,,no,10.303,7.373,118003,86151,-0.483,ENSG00000114446,Intraflagellar transport protein 57 homolog (Dermal papilla-derived protein 8) (Estrogen-related receptor beta-like protein 1) (HIP1-interacting protein) (MHS4R2),Cell projection,multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;pancreatic epsilon cell;lung ciliated cell,
IGF2,,,,no,0.449,1.223,5142,14292,1.446,ENSG00000167244,Insulin-like growth factor II (IGF-II) (Somatomedin-A) (T3M-11-derived growth factor),Secreted,hepatoblast;chromaffin cell;interstitial cell of Cajal;pancreatic D cell;taste receptor cell;cortical cell of adrenal gland;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;Leydig cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;sympathetic neuron;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell,IGF
IGFBP2,,,,no,26.323,28.933,301480,338079,0.136,ENSG00000115457,Insulin-like growth factor-binding protein 2 (IBP-2) (IGF-binding protein 2) (IGFBP-2),Secreted,glioblast;Schwann cell precursor;respiratory basal cell;basal cell of epithelium of bronchus;ciliated cell of the bronchus;lung neuroendocrine cell;pancreatic PP cell;PP cell;fallopian tube secretory epithelial cell;granulosa cell;brush cell of trachea;cortical thymic epithelial cell;bronchial epithelial cell;Leydig cell;decidual cell;immature Schwann cell;fibroblast of connective tissue of glandular part of prostate;stromal cell of ovary,
IL18BP,,,,no,0.65,1.24,7450,14488,0.931,ENSG00000137496,Interleukin-18-binding protein (IL-18BP) (Tadekinig-alfa),Secreted,pancreatic A cell;intermediate monocyte,
IL6ST,,,,no,29.643,22.846,339503,266946,-0.376,ENSG00000134352,Interleukin-6 receptor subunit beta (IL-6 receptor subunit beta) (IL-6R subunit beta) (IL-6R-beta) (IL-6RB) (CDw130) (Interleukin-6 signal transducer) (Membrane glycoprotein 130) (gp130) (Oncostatin-M receptor subunit alpha) (CD antigen CD130),Secreted,skeletal muscle satellite stem cell;intrahepatic cholangiocyte;vasa recta ascending limb cell;retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;type B pancreatic cell;fenestrated cell;glomerular endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;surface ectodermal cell;skeletal muscle satellite cell;connective tissue cell;fibroblast;fibroblast of lung,IL6;IL12;LIFR;OSM
INA,,,,no,0.833,0.32,9542,3734,-1.382,ENSG00000148798,Alpha-internexin (Alpha-Inx) (66 kDa neurofilament protein) (NF-66) (Neurofilament-66) (Neurofilament 5),,pancreatic PP cell;PP cell;enteric neuron;ganglion interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron;peripheral nervous system neuron,
INSM1,,,,no,0.389,0.235,4454,2744,-0.728,ENSG00000173404,Insulinoma-associated protein 1 (Zinc finger protein IA-1),Nucleus,neuroendocrine cell;type EC enteroendocrine cell;lung neuroendocrine cell;pancreatic PP cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon,
