gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
TRPM1,,,no,ENSG00000134160,Transient receptor potential cation channel subfamily M member 1 (Long transient receptor potential channel 1) (LTrpC1) (Melastatin-1),Cell membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;retinal pigment epithelial cell;melanocyte;melanocyte of skin;neuron;interneuron;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell,,0.025,,0.025,287,0,,curated,ion_channels,False
TRPM2,,,no,ENSG00000142185,Transient receptor potential cation channel subfamily M member 2 (Estrogen-responsive element-associated gene 1 protein) (Long transient receptor potential channel 2) (LTrpC-2) (LTrpC2) (Transient receptor potential channel 7) (TrpC7) (Transient receptor potential melastatin 2),Cell membrane,mature microglial cell;immature innate lymphoid cell,,0.647,1.184,1.184,7407,13834,0.872,curated,ion_channels,False
TRPM3,,,no,ENSG00000083067,Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2),Cell membrane,ependymal cell;choroid plexus epithelial cell;pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;retinal pigment epithelial cell;smooth muscle cell of sphincter of pupil;astrocyte;Bergmann glial cell;ganglion interneuron;cerebellar granule cell;neuronal brush cell,,0.263,0.105,0.263,3010,1229,-1.321,curated,ion_channels,False
TRPM4,,,no,ENSG00000130529,Transient receptor potential cation channel subfamily M member 4 (hTRPM4) (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4) (Melastatin-4),Cell membrane,,,4.431,5.79,5.79,50751,67658,0.386,curated,ion_channels,True
TRPM6,,,no,ENSG00000119121,Transient receptor potential cation channel subfamily M member 6,Cell membrane,kidney distal convoluted tubule epithelial cell,,0.376,0.326,0.376,4305,3812,-0.204,curated,ion_channels,False
TRPM7,,,no,ENSG00000092439,Transient receptor potential cation channel subfamily M member 7,Membrane,kidney distal convoluted tubule epithelial cell;retinal pigment epithelial cell;ciliary muscle cell,,9.065,8.254,9.065,103826,96445,-0.135,curated,ion_channels,False
TRPM8,,,no,ENSG00000144481,Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8),Cell membrane,epithelial cell of prostate;luminal cell of prostate epithelium,,0.109,0.059,0.109,1249,692,-0.881,curated,ion_channels,False
TRPV1,,,no,ENSG00000196689,Transient receptor potential cation channel subfamily V member 1 (TrpV1) (Capsaicin receptor) (Osm-9-like TRP channel 1) (OTRPC1) (Vanilloid receptor 1),Postsynaptic cell membrane,,,1.559,2.388,2.388,17853,27906,0.616,curated,ion_channels,True
TRPV4,,,no,ENSG00000111199,Transient receptor potential cation channel subfamily V member 4 (TrpV4) (Osm-9-like TRP channel 4) (OTRPC4) (Transient receptor potential protein 12) (TRP12) (Vanilloid receptor-like channel 2) (Vanilloid receptor-like protein 2) (VRL-2) (Vanilloid receptor-related osmotically-activated channel) (VR-OAC),Cell membrane,,,0.738,1.477,1.477,8448,17260,1.002,curated,ion_channels,True
TRPV6,,,no,ENSG00000165125,Transient receptor potential cation channel subfamily V member 6 (TrpV6) (CaT-like) (CaT-L) (Calcium transport protein 1) (CaT1) (Epithelial calcium channel 2) (ECaC2),Cell membrane,pancreatic ductal cell,,10.835,9.779,10.835,124087,114264,-0.148,curated,ion_channels,False
UBD,,,no,ENSG00000213886,Ubiquitin D (Diubiquitin) (Ubiquitin-like protein FAT10),Nucleus,lung goblet cell;medullary thymic epithelial cell;follicular dendritic cell,,5.531,5.671,5.671,63351,66269,0.036,curated,ion_channels,False
WWP1,,,no,ENSG00000123124,NEDD4-like E3 ubiquitin-protein ligase WWP1,Cytoplasm,,,14.901,13.979,14.901,170664,163345,-0.092,curated,ion_channels,True
