gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
HK2,,,no,ENSG00000159399,Hexokinase-2,Mitochondrion outer membrane,white fat cell,,0.796,1.377,1.377,9112,16091,0.792,curated,hypoxia_HIF,False
HMOX1,,,no,ENSG00000100292,Heme oxygenase 1 (HO-1),Endoplasmic reticulum membrane,"epithelial cell of lacrimal sac;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;type II pneumocyte;endothelial cell of vascular tree;elicited macrophage;alternatively activated macrophage;Hofbauer cell;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;lung secretory cell",,1.145,1.238,1.238,13114,14463,0.112,curated,hypoxia_HIF,False
HOXB9,,,no,ENSG00000170689,Homeobox protein Hox-B9 (Homeobox protein Hox-2.5) (Homeobox protein Hox-2E),Nucleus,intestinal crypt stem cell of colon;type EC enteroendocrine cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of colon;brush cell,,0.028,0.019,0.028,320,223,-0.55,curated,hypoxia_HIF,True
IFNG,,,no,ENSG00000111537,Interferon gamma (IFN-gamma) (Immune interferon),Secreted,"lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;regulatory T cell;exhausted T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;DN1 thymic pro-T cell",IFN-II,0.062,0.022,0.062,705,255,-1.496,curated,hypoxia_HIF,False
IFNGR1,,,no,ENSG00000027697,Interferon gamma receptor 1 (IFN-gamma receptor 1) (IFN-gamma-R1) (CDw119) (Interferon gamma receptor alpha-chain) (IFN-gamma-R-alpha) (CD antigen CD119),Cell membrane,myoepithelial cell;myoepithelial cell of mammary gland;microglial cell,IFN-II,10.424,12.924,12.924,119388,151017,0.31,curated,hypoxia_HIF,False
IFNGR2,,,no,ENSG00000159128,Interferon gamma receptor 2 (IFN-gamma receptor 2) (IFN-gamma-R2) (Interferon gamma receptor accessory factor 1) (AF-1) (Interferon gamma receptor beta-chain) (IFN-gamma-R-beta) (Interferon gamma transducer 1),Cell membrane,epithelial cell of urethra,IFN-II,7.387,6.266,7.387,84604,73213,-0.238,curated,hypoxia_HIF,False
IGF1,,,no,ENSG00000017427,Insulin-like growth factor I (IGF-I) (Mechano growth factor) (MGF) (Somatomedin-C),Secreted,mesenchymal stem cell;pulmonary ionocyte;ionocyte;tracheobronchial smooth muscle cell;decidual cell;neuron;connective tissue cell;fibroblast;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;myofibroblast cell;stromal cell;stromal cell of ovary;adventitial cell,IGF,2.35,0.766,2.35,26912,8945,-1.618,curated,hypoxia_HIF,False
IGF1R,,,no,ENSG00000140443,Insulin-like growth factor 1 receptor,Cell membrane,corneal endothelial cell;pigmented epithelial cell;smooth muscle cell of sphincter of pupil,IGF,10.202,10.651,10.651,116843,124455,0.062,curated,hypoxia_HIF,False
IGFBP1,,,no,ENSG00000146678,Insulin-like growth factor-binding protein 1 (IBP-1) (IGF-binding protein 1) (IGFBP-1) (Placental protein 12) (PP12),Secreted,decidual cell;stromal cell,,0.01,,0.01,116,0,,curated,hypoxia_HIF,False
IL6,,,no,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6,0.419,0.217,0.419,4797,2534,-0.95,curated,hypoxia_HIF,False
IL6R,,,no,ENSG00000160712,Interleukin-6 receptor subunit alpha (IL-6 receptor subunit alpha) (IL-6R subunit alpha) (IL-6R-alpha) (IL-6RA) (IL-6R 1) (Membrane glycoprotein 80) (gp80) (CD antigen CD126),Secreted,,IL6,2.653,2.937,2.937,30386,34319,0.147,curated,hypoxia_HIF,False
INHA,,,no,ENSG00000123999,Inhibin alpha chain,Secreted,duct epithelial cell;Sertoli cell;squamous epithelial cell;mesothelial cell;cortical cell of adrenal gland;granulosa cell;Leydig cell;theca cell,,0.243,0.283,0.283,2788,3308,0.218,curated,hypoxia_HIF,False
INSR,,,no,ENSG00000171105,Insulin receptor (IR),Cell membrane,secondary lens fiber,,27.543,34.363,34.363,315452,401520,0.319,curated,hypoxia_HIF,True
IRS2,,,no,ENSG00000185950,Insulin receptor substrate 2 (IRS-2),Cytoplasm,salivary gland cell,,3.409,5.046,5.046,39043,58963,0.566,curated,hypoxia_HIF,True
KDM3A,,,no,ENSG00000115548,Lysine-specific demethylase 3A,Cytoplasm,,,5.26,6.763,6.763,60245,79019,0.362,curated,hypoxia_HIF,True
KLHL24,,,no,ENSG00000114796,Kelch-like protein 24 (Kainate receptor-interacting protein for GluR6) (KRIP6) (Protein DRE1),Perikaryon;Cell projection,,,5.459,6.263,6.263,62527,73187,0.198,curated,hypoxia_HIF,True
LDHA,,,no,ENSG00000134333,L-lactate dehydrogenase A chain (LDH-A),Cytoplasm,"pancreatic D cell;myometrial cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;rod bipolar cell;glycinergic neuron",,45.962,37.219,45.962,526404,434893,-0.304,curated,hypoxia_HIF,False
LOX,,,no,ENSG00000113083,Protein-lysine 6-oxidase,Secreted,endothelial cell of lymphatic vessel;preosteoblast;surface ectodermal cell;fibroblast;reticular cell;skin fibroblast;fibroblast of breast;mesothelial fibroblast;osteoblast,,3.007,2.25,3.007,34435,26293,-0.418,curated,hypoxia_HIF,False
LTBR,,,no,ENSG00000111321,Tumor necrosis factor receptor superfamily member 3 (Lymphotoxin-beta receptor) (Tumor necrosis factor C receptor) (Tumor necrosis factor receptor 2-related protein) (Tumor necrosis factor receptor type III) (TNF-RIII) (TNFR-III),Membrane,,LT;LIGHT,13.487,14.184,14.184,154470,165740,0.073,curated,hypoxia_HIF,True
MAFF,,,no,ENSG00000185022,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F),Nucleus,skeletal muscle satellite stem cell;luminal epithelial cell of mammary gland;duodenum glandular cell;urothelial cell;bladder urothelial cell;epithelial cell of uterus;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mammary gland epithelial cell;myometrial cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;bladder cell,,2.792,1.406,2.792,31971,16428,-0.99,curated,hypoxia_HIF,False
MAP2K1,,,no,ENSG00000169032,Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1),Cytoplasm,,,4.591,3.625,4.591,52585,42362,-0.341,curated,hypoxia_HIF,True
MAP3K1,,,no,ENSG00000095015,Mitogen-activated protein kinase kinase kinase 1,,kidney loop of Henle thin descending limb epithelial cell,,6.146,8.665,8.665,70392,101251,0.496,curated,hypoxia_HIF,False
MAPK1,,,no,ENSG00000100030,Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1),Cytoplasm,"CD8-positive, alpha-beta cytokine secreting effector T cell",,12.287,10.624,12.287,140728,124144,-0.21,curated,hypoxia_HIF,False
MAPK3,,,no,ENSG00000102882,Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3),Cytoplasm,,,8.17,12.041,12.041,93574,140692,0.559,curated,hypoxia_HIF,True
MKNK1,,,no,ENSG00000079277,MAP kinase-interacting serine/threonine-protein kinase 1,Cytoplasm;Nucleus,,,9.465,11.669,11.669,108400,136350,0.302,curated,hypoxia_HIF,True
MTOR,,,no,ENSG00000198793,Serine/threonine-protein kinase mTOR,Endoplasmic reticulum membrane,,,5.627,5.542,5.627,64450,64752,-0.022,curated,hypoxia_HIF,True
MYH9,,,no,ENSG00000100345,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",Cytoplasm,myoepithelial cell;myoepithelial cell of mammary gland;retinal blood vessel endothelial cell,,63.504,61.585,63.504,727305,719603,-0.044,curated,hypoxia_HIF,False
NDRG1,,,no,ENSG00000104419,Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42),Cytoplasm,retinal blood vessel endothelial cell;prostate gland microvascular endothelial cell;stratified epithelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mesothelial fibroblast,,16.842,17.238,17.238,192885,201421,0.034,curated,hypoxia_HIF,False
NEDD4L,,,no,ENSG00000049759,E3 ubiquitin-protein ligase NEDD4-like,Cytoplasm,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;luminal cell of prostate epithelium;retinal pigment epithelial cell;papillary tips cell;lung secretory cell,,6.216,5.657,6.216,71195,66100,-0.136,curated,hypoxia_HIF,False
NFKB1,,,no,ENSG00000109320,Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1),Nucleus,"cortical thymic epithelial cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;mast cell;mucosal type mast cell;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;fibroblast of connective tissue of nonglandular part of prostate",,4.659,4.48,4.659,53358,52342,-0.057,curated,hypoxia_HIF,False
NOS2,,,no,ENSG00000007171,"Nitric oxide synthase, inducible",Cytoplasm,basal cell of epithelium of trachea,,0.032,0.011,0.032,370,123,-1.618,curated,hypoxia_HIF,True
NOS3,,,no,ENSG00000164867,Nitric oxide synthase 3,Cell membrane;Membrane,,,1.286,1.835,1.835,14734,21444,0.513,curated,hypoxia_HIF,True
NR3C1,,,no,ENSG00000113580,Glucocorticoid receptor (GR) (Nuclear receptor subfamily 3 group C member 1),Nucleus,type B pancreatic cell;mast cell;mucosal type mast cell;T-helper 2 cell,Aldo;Cort,4.017,4.475,4.475,46011,52286,0.156,curated,hypoxia_HIF,False
P4HA1,,,no,ENSG00000122884,Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1),Endoplasmic reticulum lumen,mesothelial fibroblast;osteoblast,,6.928,6.103,6.928,79341,71310,-0.183,curated,hypoxia_HIF,False
PAM,,,no,ENSG00000145730,Peptidyl-glycine alpha-amidating monooxygenase (PAM),Cytoplasmic vesicle,pancreatic PP cell;PP cell;regular atrial cardiac myocyte;cardiac muscle myoblast,,11.053,8.75,11.053,126588,102238,-0.337,curated,hypoxia_HIF,False
PDGFB,,,no,ENSG00000100311,Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree,PDGF,1.864,2.224,2.224,21348,25988,0.255,curated,hypoxia_HIF,False
PDHA1,,,no,ENSG00000131828,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",Mitochondrion matrix,intestinal crypt stem cell of colon,,13.818,13.22,13.818,158260,154471,-0.064,curated,hypoxia_HIF,True
PDHB,,,no,ENSG00000168291,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B)",Mitochondrion matrix,epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte,,9.245,8.602,9.245,105879,100510,-0.104,curated,hypoxia_HIF,False
PDK1,,,no,ENSG00000152256,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Mitochondrion matrix,plasma cell,,2.098,2.007,2.098,24025,23456,-0.063,curated,hypoxia_HIF,False
PFKFB3,,,no,ENSG00000170525,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) (Renal carcinoma antigen NY-REN-56) (iPFK-2)",,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney loop of Henle thin ascending limb epithelial cell;secondary lens fiber;kidney loop of Henle thin descending limb epithelial cell;inflammatory macrophage;liver dendritic cell;fat cell;subcutaneous fat cell;adipocyte of breast;kidney collecting duct cell,,4.454,5.828,5.828,51016,68099,0.388,curated,hypoxia_HIF,False
PFKP,,,no,ENSG00000067057,"ATP-dependent 6-phosphofructokinase, platelet type (ATP-PFK) (PFK-P)",Cytoplasm,corneal endothelial cell,,4.257,4.483,4.483,48752,52378,0.075,curated,hypoxia_HIF,False
PGF,,,no,ENSG00000119630,Placenta growth factor (PlGF),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell;endothelial cell of vascular tree;cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;syncytiotrophoblast cell;myofibroblast cell,VEGF,0.676,0.641,0.676,7737,7490,-0.076,curated,hypoxia_HIF,False
PGK1,,,no,ENSG00000102144,Phosphoglycerate kinase 1,Cytoplasm,T-helper 17 cell;glycinergic neuron,,9.363,7.998,9.363,107233,93451,-0.227,curated,hypoxia_HIF,False
PGM1,,,no,ENSG00000079739,Phosphoglucomutase-1 (PGM 1),Cytoplasm,slow muscle cell;fast muscle cell;white fat cell,,29.775,31.991,31.991,341006,373808,0.104,curated,hypoxia_HIF,False
PIK3CA,,,no,ENSG00000121879,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)",,,,6.97,6.121,6.97,79827,71518,-0.187,curated,hypoxia_HIF,True
PIK3CB,,,no,ENSG00000051382,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)",Cytoplasm,,,10.714,9.571,10.714,122705,111829,-0.163,curated,hypoxia_HIF,True
PIK3CD,,,no,ENSG00000171608,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta)",Cytoplasm,,,1.39,2.73,2.73,15919,31898,0.974,curated,hypoxia_HIF,True
PIK3R1,,,no,ENSG00000145675,Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha),,epithelial cell of thymus;cortical thymic epithelial cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;keratocyte,,4.493,4.853,4.853,51457,56704,0.111,curated,hypoxia_HIF,False
PIK3R2,,,no,ENSG00000105647,Phosphatidylinositol 3-kinase regulatory subunit beta (PI3-kinase regulatory subunit beta) (PI3K regulatory subunit beta) (PtdIns-3-kinase regulatory subunit beta) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit beta) (PI3-kinase subunit p85-beta) (PtdIns-3-kinase regulatory subunit p85-beta),,,,8.295,7.973,8.295,94998,93166,-0.057,curated,hypoxia_HIF,True
PIM1,,,no,ENSG00000137193,Serine/threonine-protein kinase pim-1,Cell membrane,"mesothelial cell of pleura;erythrocyte;enucleate erythrocyte;T-helper 17 cell;exhausted T cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;erythroid lineage cell;reticulocyte;enucleated reticulocyte",,5.599,5.118,5.599,64122,59799,-0.13,curated,hypoxia_HIF,False
PLAUR,,,no,ENSG00000011422,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),Cell membrane,epithelial cell of lacrimal sac;epithelial cell of uterus;epithelial cell of urethra;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;hematopoietic cell;blood cell;granulocyte;leukocyte;liver dendritic cell;myeloid leukocyte;myeloid cell,VTN;PLAU,3.688,4.487,4.487,42234,52425,0.283,curated,hypoxia_HIF,False
PLCG1,,,no,ENSG00000124181,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",Cell projection,,,5.209,7.695,7.695,59656,89916,0.563,curated,hypoxia_HIF,True
PLCG2,,,no,ENSG00000197943,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",Membrane raft,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;brush cell;intestinal tuft cell;tuft cell of colon;endothelial cell of lymphatic vessel;ionocyte;melanocyte of skin,,1.576,2.24,2.24,18051,26172,0.507,curated,hypoxia_HIF,False
PLIN2,,,no,ENSG00000147872,Perilipin-2 (Adipophilin) (Adipose differentiation-related protein) (ADRP),Membrane,elicited macrophage;alternatively activated macrophage;extravillous trophoblast;basophil;mast cell;mucosal type mast cell;fibroblast of breast;adventitial cell,,3.297,3.076,3.297,37764,35946,-0.1,curated,hypoxia_HIF,False
PPARGC1A,,,no,ENSG00000109819,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PGC-1-alpha) (PPAR-gamma coactivator 1-alpha) (PPARGC-1-alpha) (Ligand effect modulator 6),Nucleus,pigmented epithelial cell;pigmented ciliary epithelial cell;epithelial cell of sweat gland;white fat cell,,2.556,2.147,2.556,29270,25092,-0.251,curated,hypoxia_HIF,False
PPFIA4,,,no,ENSG00000143847,Liprin-alpha-4 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-4) (PTPRF-interacting protein alpha-4),Cytoplasm,,,0.08,0.084,0.084,918,985,0.073,curated,hypoxia_HIF,True
PRKCA,,,no,ENSG00000154229,Protein kinase C alpha type (PKC-A) (PKC-alpha),Cytoplasm,endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Bergmann glial cell;Schwann cell;neuron;kidney interstitial fibroblast,,2.789,3.645,3.645,31945,42590,0.386,curated,hypoxia_HIF,False
PRKCB,,,no,ENSG00000166501,Protein kinase C beta type (PKC-B) (PKC-beta),Cytoplasm,IgG memory B cell;IgG-negative class switched memory B cell;amacrine cell;stellate neuron,,0.4,0.534,0.534,4584,6243,0.417,curated,hypoxia_HIF,False
PRKCG,,,no,ENSG00000126583,Protein kinase C gamma type (PKC-gamma),Cytoplasm,,,0.083,0.065,0.083,952,759,-0.356,curated,hypoxia_HIF,True
PSMA6,,,no,ENSG00000100902,Proteasome subunit alpha type-6 (27 kDa prosomal protein) (PROS-27) (p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain),Cytoplasm,"professional antigen presenting cell;dendritic cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;early lymphoid progenitor;common lymphoid progenitor",,13.452,13.306,13.452,154070,155481,-0.016,curated,hypoxia_HIF,False
PSMB5,,,no,ENSG00000100804,Proteasome subunit beta type-5,Cytoplasm,cortical thymic epithelial cell,,9.185,8.727,9.185,105190,101968,-0.074,curated,hypoxia_HIF,False
PSMC2,,,no,ENSG00000161057,26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2),Cytoplasm,,,6.495,6.37,6.495,74392,74434,-0.028,curated,hypoxia_HIF,True
PSMC5,,,no,ENSG00000087191,26S proteasome regulatory subunit 8 (26S proteasome AAA-ATPase subunit RPT6) (Proteasome 26S subunit ATPase 5) (Proteasome subunit p45) (Thyroid hormone receptor-interacting protein 1) (TRIP1) (p45/SUG),Cytoplasm,,,30.406,29.321,30.406,348236,342609,-0.052,curated,hypoxia_HIF,True
PSMD10,,,no,ENSG00000101843,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),Cytoplasm,,,4.371,3.157,4.371,50060,36892,-0.469,curated,hypoxia_HIF,True
PSMD2,,,no,ENSG00000175166,26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97) (Protein 55.11) (Tumor necrosis factor type 1 receptor-associated protein 2),,fallopian tube secretory epithelial cell,,9.373,9.291,9.373,107351,108568,-0.013,curated,hypoxia_HIF,False
PSMD3,,,no,ENSG00000108344,26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58),,,,16.487,16.171,16.487,188821,188957,-0.028,curated,hypoxia_HIF,True
PSMD4,,,no,ENSG00000159352,26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein),,placental villous trophoblast,,9.985,10.427,10.427,114361,121840,0.062,curated,hypoxia_HIF,True
PSME3,,,no,ENSG00000131467,Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma),Nucleus,,,14.974,12.598,14.974,171497,147200,-0.249,curated,hypoxia_HIF,True
PYGM,,,no,ENSG00000068976,"Glycogen phosphorylase, muscle form",,slow muscle cell;fast muscle cell,,0.096,0.102,0.102,1100,1192,0.087,curated,hypoxia_HIF,True
RBPJ,,,no,ENSG00000168214,Recombining binding protein suppressor of hairless (CBF-1) (J kappa-recombination signal-binding protein) (RBP-J kappa) (RBP-J) (RBP-JK) (Renal carcinoma antigen NY-REN-30),Nucleus;Cytoplasm,Hofbauer cell;hematopoietic cell;leukocyte;professional antigen presenting cell;dendritic cell;myeloid leukocyte;immature innate lymphoid cell,,6.005,6.608,6.608,68775,77211,0.138,curated,hypoxia_HIF,False
RBX1,,,no,ENSG00000100387,E3 ubiquitin-protein ligase RBX1,Cytoplasm,erythroid lineage cell,,3.286,2.956,3.286,37629,34537,-0.153,curated,hypoxia_HIF,True
RELA,,,no,ENSG00000173039,Transcription factor p65 (Nuclear factor NF-kappa-B p65 subunit) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3),Nucleus,,,10.299,10.655,10.655,117951,124503,0.049,curated,hypoxia_HIF,True
SCARB1,,,no,ENSG00000073060,"Scavenger receptor class B member 1 (SRB1) (CD36 and LIMPII analogous 1) (CLA-1) (CD36 antigen-like 1) (Collagen type I receptor, thrombospondin receptor-like 1) (SR-BI) (CD antigen CD36)",Cell membrane,glandular epithelial cell;cortical cell of adrenal gland;sympathetic neuron,,1.303,1.524,1.524,14927,17802,0.225,curated,hypoxia_HIF,False
SDC2,,,no,ENSG00000169439,Syndecan-2 (SYND2) (Fibroglycan) (Heparan sulfate proteoglycan core protein) (HSPG) (CD antigen CD362),Membrane,renal beta-intercalated cell;pancreatic PP cell;PP cell;endosteal cell;muscle cell;smooth muscle cell;bronchial smooth muscle cell;pancreatic stellate cell;osteoblast;theca cell,ANGPTL;MK;PTN;ADGRA,17.839,16.667,17.839,204308,194750,-0.098,curated,hypoxia_HIF,False
SDC3,,,no,ENSG00000162512,Syndecan-3 (SYND3),Cell membrane,,ANGPTL;PTN,1.64,0.798,1.64,18779,9330,-1.038,curated,hypoxia_HIF,True
SDC4,,,no,ENSG00000124145,Syndecan-4 (SYND4) (Amphiglycan) (Ryudocan core protein),Secreted,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;mammary gland epithelial cell;serous cell of epithelium of trachea,ANGPTL;MK;PTN;COLLAGEN;FN1;THBS;TENASCIN,16.859,13.533,16.859,193090,158133,-0.317,curated,hypoxia_HIF,False
SELENBP1,,,no,ENSG00000143416,Methanethiol oxidase (MTO),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of large intestine;intestinal crypt stem cell of colon;enterocyte of epithelium of large intestine;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;respiratory goblet cell;tracheal goblet cell;erythrocyte;erythroid lineage cell;reticulocyte;enucleated reticulocyte;erythroblast;primitive red blood cell;transit amplifying cell of colon,,3.131,3.548,3.548,35860,41459,0.18,curated,hypoxia_HIF,False
SERPINE1,,,no,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,,3.762,1.954,3.762,43082,22829,-0.945,curated,hypoxia_HIF,False
SLC25A1,,,no,ENSG00000100075,"Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Mitochondrial citrate carrier) (CIC) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)",Mitochondrion inner membrane,,,16.741,15.364,16.741,191731,179524,-0.124,curated,hypoxia_HIF,True
SLC2A1,,,no,ENSG00000117394,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",Cell membrane,cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;erythrocyte;enucleate erythrocyte;erythroid lineage cell;reticulocyte;Mueller cell;fibroblast,,1.168,1.595,1.595,13374,18635,0.45,curated,hypoxia_HIF,False
SLC2A3,,,no,ENSG00000059804,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",Cell membrane,anterior lens cell;vasa recta ascending limb cell;retinal blood vessel endothelial cell;gut endothelial cell;granulocyte;neutrophil;liver dendritic cell;B-1b B cell;T follicular helper cell;group 2 innate lymphoid cell,,2.956,5.208,5.208,33857,60850,0.817,curated,hypoxia_HIF,False
