gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
GMFB,,,no,ENSG00000197045,Glia maturation factor beta (GMF-beta),,,,9.612,6.505,9.612,110087,76014,-0.563,curated,complement_extended,True
GNAI2,,,no,ENSG00000114353,Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein),Cytoplasm,"gut endothelial cell;surface ectodermal cell;CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;mature conventional dendritic cell;CD14-low, CD16-positive monocyte;promonocyte",,12.549,12.454,12.549,143725,145521,-0.011,curated,complement_extended,False
GP1BA,,,no,ENSG00000185245,Platelet glycoprotein Ib alpha chain (GP-Ib alpha) (GPIb-alpha) (GPIbA) (Glycoprotein Ibalpha) (Antigen CD42b-alpha) (CD antigen CD42b),Membrane,platelet;megakaryocyte-erythroid progenitor cell;megakaryocyte,GP1BA,0.053,0.024,0.053,602,285,-1.108,curated,complement_extended,True
GRB2,,,no,ENSG00000177885,Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2),Nucleus,inflammatory macrophage;hematopoietic cell;leukocyte;conventional dendritic cell;intermediate monocyte,,10.544,10.031,10.544,120762,117211,-0.072,curated,complement_extended,False
GZMA,,,no,ENSG00000145649,Granzyme A,Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;memory T cell;cytotoxic T cell;exhausted T cell;intraepithelial lymphocyte;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;DN1 thymic pro-T cell",PARs,0.173,0.385,0.385,1978,4498,1.156,curated,complement_extended,False
GZMB,,,no,ENSG00000100453,Granzyme B,Secreted,"hematopoietic cell;leukocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;CD8-positive, alpha-beta thymocyte;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;cytotoxic T cell;exhausted T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",,0.058,0.217,0.217,663,2533,1.905,curated,complement_extended,False
GZMK,,,no,ENSG00000113088,Granzyme K,Secreted;Cytoplasmic granule,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature NK T cell;mature alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;memory T cell;cytotoxic T cell;exhausted T cell;intraepithelial lymphocyte;double negative T regulatory cell;CD16-negative, CD56-bright natural killer cell, human;ILC1, human;group 2 innate lymphoid cell, human;DN1 thymic pro-T cell",,0.106,0.117,0.117,1219,1370,0.14,curated,complement_extended,False
HNF4A,,,no,ENSG00000101076,Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;transit amplifying cell of small intestine,,4.8,5.17,5.17,54972,60407,0.107,curated,complement_extended,False
IL6,,,no,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6,0.419,0.217,0.419,4797,2534,-0.95,curated,complement_extended,False
IRF1,,,no,ENSG00000125347,Interferon regulatory factor 1 (IRF-1),Nucleus,"vasa recta ascending limb cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;gut endothelial cell;surface ectodermal cell;IgG-negative class switched memory B cell;mature alpha-beta T cell;mucosal invariant T cell;CD16-negative, CD56-bright natural killer cell, human;group 2 innate lymphoid cell, human",,8.716,6.71,8.716,99826,78402,-0.377,curated,complement_extended,False
IRF7,,,no,ENSG00000185507,Interferon regulatory factor 7 (IRF-7),Nucleus;Cytoplasm,"bone marrow cell;granulocyte monocyte progenitor cell;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;IgG plasma cell;common dendritic progenitor",,0.991,0.876,0.991,11346,10237,-0.177,curated,complement_extended,False
ITGAM,,,no,ENSG00000169896,Integrin alpha-M (CD11 antigen-like family member B) (CR-3 alpha chain) (Cell surface glycoprotein MAC-1 subunit alpha) (Leukocyte adhesion receptor MO1) (Neutrophil adherence receptor) (CD antigen CD11b),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;neutrophil;immature neutrophil;leukocyte;myeloid leukocyte;myelocyte;granulocytopoietic cell",CD40;COMPLEMENT;CD23;GP1BA;ICAM;JAM;THY1,1.411,1.928,1.928,16156,22529,0.451,curated,complement_extended,False
ITGAX,,,no,ENSG00000140678,"Integrin alpha-X (CD11 antigen-like family member C) (Leu M5) (Leukocyte adhesion glycoprotein p150,95 alpha chain) (Leukocyte adhesion receptor p150,95) (CD antigen CD11c)",Membrane,"macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;microglial cell;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;CD16-negative, CD56-bright natural killer cell, human;decidual natural killer cell, human;immature innate lymphoid cell;myeloid cell",COMPLEMENT;CD23;ICAM;THY1,0.917,2.122,2.122,10499,24791,1.211,curated,complement_extended,False
ITGB2,,,no,ENSG00000160255,"Integrin beta-2 (Cell surface adhesion glycoproteins LFA-1/CR3/p150,95 subunit beta) (Complement receptor C3 subunit beta) (CD antigen CD18)",Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;CD8-positive, alpha-beta cytotoxic T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;myeloid cell",CD40;COMPLEMENT;CD23;GP1BA;ICAM;JAM;THY1;VCAM,4.874,6.89,6.89,55817,80511,0.5,curated,complement_extended,False
JAK2,,,no,ENSG00000096968,Tyrosine-protein kinase JAK2,Endomembrane system,basal cell of epidermis;stem cell of epidermis;mesothelial fibroblast,,2.05,2.653,2.653,23475,30998,0.372,curated,complement_extended,False
KCNIP2,,,no,ENSG00000120049,Kv channel-interacting protein 2 (KChIP2) (A-type potassium channel modulatory protein 2) (Cardiac voltage-gated potassium channel modulatory subunit) (Potassium channel-interacting protein 2),Cell membrane,,,0.773,0.931,0.931,8856,10882,0.268,curated,complement_extended,True
KIF2A,,,no,ENSG00000068796,Kinesin-like protein KIF2A (Kinesin-2) (hK2),Cytoplasm,platelet;megakaryocyte-erythroid progenitor cell;megakaryocyte;retinal cone cell,,7.998,7.198,7.998,91604,84110,-0.152,curated,complement_extended,True
LAMP2,,,no,ENSG00000005893,Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b),Cell membrane,intrahepatic cholangiocyte;acinar cell of salivary gland;duodenum glandular cell,,15.269,15.904,15.904,174880,185838,0.059,curated,complement_extended,True
LCK,,,no,ENSG00000182866,Tyrosine-protein kinase Lck,Cell membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 2 cell;T-helper 17 cell;T-helper 22 cell;naive regulatory T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;gamma-delta T cell;mature T cell;regulatory T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;DN4 thymocyte;double negative T regulatory cell",LCK,0.135,0.287,0.287,1551,3350,1.082,curated,complement_extended,False
LGMN,,,no,ENSG00000100600,Legumain,Lysosome,pancreatic PP cell;PP cell;macrophage;elicited macrophage;alternatively activated macrophage;Kupffer cell;colon macrophage;Hofbauer cell;intermediate monocyte;immature innate lymphoid cell,,5.953,7.062,7.062,68174,82513,0.246,curated,complement_extended,False
LIPA,,,no,ENSG00000107798,Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL),Lysosome,macrophage;alveolar macrophage;colon macrophage;lung macrophage,,9.32,6.637,9.32,106741,77550,-0.49,curated,complement_extended,False
LRP1,,,no,ENSG00000123384,Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (Apolipoprotein E receptor) (APOER) (CD antigen CD91),Cytoplasm,mesenchymal stem cell;endosteal cell;connective tissue cell;fibroblast;keratocyte;preadipocyte;brown preadipocyte;fibroblast of lung;brown fat cell;tendon cell;adventitial cell,MK,5.308,6.839,6.839,60788,79915,0.366,curated,complement_extended,False
LTA4H,,,no,ENSG00000111144,Leukotriene A-4 hydrolase (LTA-4 hydrolase),Cytoplasm,"epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;phagocyte;alveolar macrophage;lung macrophage;classical monocyte;immature neutrophil;monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;myelocyte;granulocytopoietic cell;lung secretory cell",,11.736,13.158,13.158,134417,153752,0.165,curated,complement_extended,False
LYN,,,no,ENSG00000254087,Tyrosine-protein kinase Lyn,Cell membrane;Nucleus;Cytoplasm;Cytoplasm,"hematopoietic cell;granulocyte;neutrophil;leukocyte;myeloid leukocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",,5.296,4.418,5.296,60650,51619,-0.262,curated,complement_extended,False
MAFF,,,no,ENSG00000185022,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F),Nucleus,skeletal muscle satellite stem cell;luminal epithelial cell of mammary gland;duodenum glandular cell;urothelial cell;bladder urothelial cell;epithelial cell of uterus;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mammary gland epithelial cell;myometrial cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;bladder cell,,2.792,1.406,2.792,31971,16428,-0.99,curated,complement_extended,False
MASP1,,,no,ENSG00000127241,Mannan-binding lectin serine protease 1,Secreted,endocardial cell,,0.062,0.031,0.062,710,358,-1.017,curated,complement_extended,True
MASP2,,,no,ENSG00000009724,Mannan-binding lectin serine protease 2,Secreted,,,0.081,,0.081,923,0,,curated,complement_extended,True
MBL2,,,no,ENSG00000165471,Mannose-binding protein C (MBP-C) (Collectin-1) (MBP1) (Mannan-binding protein) (Mannose-binding lectin),Secreted,,,0.037,,0.037,424,0,,curated,complement_extended,True
ME1,,,no,ENSG00000065833,NADP-dependent malic enzyme (NADP-ME),Cytoplasm,lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;subcutaneous fat cell;epicardial adipocyte;sebaceous gland cell,,1.936,1.181,1.936,22170,13798,-0.713,curated,complement_extended,False
MMP12,,,no,ENSG00000262406,Macrophage metalloelastase (MME),Secreted,colon macrophage;mononuclear phagocyte,,0.037,0.011,0.037,421,125,-1.781,curated,complement_extended,False
MMP13,,,no,ENSG00000137745,Collagenase 3,Secreted,respiratory basal cell;basal epithelial cell of tracheobronchial tree;preosteoblast,,0.044,,0.044,503,0,,curated,complement_extended,False
MMP14,,,no,ENSG00000157227,Matrix metalloproteinase-14 (MMP-14),Membrane,endosteal cell;osteoclast;preosteoblast;extravillous trophoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;pulmonary interstitial fibroblast;pancreatic stellate cell;fibroblast of lung;fibroblast of mammary gland,,20.536,21.743,21.743,235196,254059,0.082,curated,complement_extended,False
MMP8,,,no,ENSG00000118113,Neutrophil collagenase,Cytoplasmic granule;Secreted,blood cell;granulocyte;immature neutrophil;myelocyte;granulocytopoietic cell,,0.049,0.015,0.049,556,178,-1.672,curated,complement_extended,False
NOTCH4,,,no,ENSG00000204301,Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cardiac endothelial cell,NOTCH,1.477,2.53,2.53,16919,29568,0.776,curated,complement_extended,False
OLR1,,,no,ENSG00000173391,Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (C-type lectin domain family 8 member A) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (hLOX-1) (Lectin-type oxidized LDL receptor 1),Cell membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;tissue-resident macrophage;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell;hematopoietic cell;granulocyte;basophil;professional antigen presenting cell;myelocyte;granulocytopoietic cell,,0.469,0.76,0.76,5367,8877,0.697,curated,complement_extended,False
PCSK9,,,no,ENSG00000169174,Proprotein convertase subtilisin/kexin type 9,Cytoplasm;Secreted;Endosome;Lysosome;Cell surface;Endoplasmic reticulum;Golgi apparatus,,,0.875,0.205,0.875,10026,2395,-2.095,curated,complement_extended,True
PDGFB,,,no,ENSG00000100311,Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree,PDGF,1.864,2.224,2.224,21348,25988,0.255,curated,complement_extended,False
PIK3CA,,,no,ENSG00000121879,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)",,,,6.97,6.121,6.97,79827,71518,-0.187,curated,complement_extended,True
PIK3CG,,,no,ENSG00000105851,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (PI3-kinase subunit gamma) (PI3K-gamma) (PI3Kgamma) (PtdIns-3-kinase subunit gamma)",Cytoplasm,brush cell;intestinal tuft cell;tuft cell of colon,,0.895,1.298,1.298,10252,15166,0.536,curated,complement_extended,False
PIKFYVE,,,no,ENSG00000115020,1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase),Endosome membrane,,,5.76,5.928,5.928,65973,69270,0.041,curated,complement_extended,True
PIM1,,,no,ENSG00000137193,Serine/threonine-protein kinase pim-1,Cell membrane,"mesothelial cell of pleura;erythrocyte;enucleate erythrocyte;T-helper 17 cell;exhausted T cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;erythroid lineage cell;reticulocyte;enucleated reticulocyte",,5.599,5.118,5.599,64122,59799,-0.13,curated,complement_extended,False
PLA2G4A,,,no,ENSG00000116711,Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA),Cytoplasm,glutamatergic neuron;kidney interstitial fibroblast;kidney interstitial cell,,0.574,0.664,0.664,6575,7759,0.21,curated,complement_extended,False
PLA2G7,,,no,ENSG00000146070,Platelet-activating factor acetylhydrolase (PAF acetylhydrolase),Secreted,colon macrophage;Hofbauer cell;mononuclear phagocyte;intermediate monocyte,,0.202,0.25,0.25,2319,2924,0.306,curated,complement_extended,False
PLAT,,,no,ENSG00000104368,Tissue-type plasminogen activator (t-PA) (t-plasminogen activator) (tPA),Secreted,interstitial cell of Cajal;vasa recta ascending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;epithelial cell of urethra;fibroblast of connective tissue of glandular part of prostate,,1.625,1.605,1.625,18607,18753,-0.018,curated,complement_extended,False
PLAU,,,no,ENSG00000122861,Urokinase-type plasminogen activator (U-plasminogen activator) (uPA),Secreted,luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of prostate;basal cell of prostate epithelium;mammary gland epithelial cell;epithelial cell of urethra;conjunctival epithelial cell,PLAU,2.422,2.013,2.422,27735,23525,-0.266,curated,complement_extended,False
PLAUR,,,no,ENSG00000011422,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),Cell membrane,epithelial cell of lacrimal sac;epithelial cell of uterus;epithelial cell of urethra;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;hematopoietic cell;blood cell;granulocyte;leukocyte;liver dendritic cell;myeloid leukocyte;myeloid cell,VTN;PLAU,3.688,4.487,4.487,42234,52425,0.283,curated,complement_extended,False
PLG,,,no,ENSG00000122194,Plasminogen,Secreted,hepatoblast;epithelial cell;epithelial cell of proximal tubule;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;hepatic stellate cell,PARs,0.043,0.01,0.043,494,118,-2.095,curated,complement_extended,False
PLSCR1,,,no,ENSG00000188313,Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Erythrocyte phospholipid scramblase) (Mg(2+)-dependent nuclease),Cell membrane,liver dendritic cell,,10.849,9.476,10.849,124252,110720,-0.195,curated,complement_extended,False
PRCP,,,no,ENSG00000137509,Lysosomal Pro-X carboxypeptidase,Lysosome,endothelial tip cell;retinal blood vessel endothelial cell;gut endothelial cell;endocardial cell;follicular dendritic cell,,8.403,8.366,8.403,96242,97758,-0.006,curated,complement_extended,False
PREP,,,no,ENSG00000085377,Prolyl endopeptidase (PE),Cytoplasm,,,7.22,7.651,7.651,82689,89401,0.084,curated,complement_extended,True
PRKCD,,,no,ENSG00000163932,Protein kinase C delta type,Cytoplasm,,,5.091,6.43,6.43,58306,75129,0.337,curated,complement_extended,True
PROCR,,,no,ENSG00000101000,Endothelial protein C receptor (Activated protein C receptor) (APC receptor) (Endothelial cell protein C receptor) (CD antigen CD201),Membrane,granulosa cell,PROCR;PROC,1.845,1.515,1.845,21129,17703,-0.284,curated,complement_extended,True
PSEN1,,,no,ENSG00000080815,Presenilin-1 (PS-1),Endoplasmic reticulum,,,2.373,2.46,2.46,27176,28745,0.052,curated,complement_extended,True
RAF1,,,no,ENSG00000132155,RAF proto-oncogene serine/threonine-protein kinase,Cytoplasm;Cell membrane;Mitochondrion;Nucleus,,,15.389,15.043,15.389,176249,175777,-0.033,curated,complement_extended,True
RASGRP1,,,no,ENSG00000172575,RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein),Cytoplasm,memory regulatory T cell;DN4 thymocyte,,1.337,1.253,1.337,15318,14639,-0.094,curated,complement_extended,False
SERPINA5,,,no,ENSG00000188488,Plasma serine protease inhibitor (Acrosomal serine protease inhibitor) (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5),Secreted,duct epithelial cell;pancreatic ductal cell;intrahepatic cholangiocyte;Sertoli cell;mesothelial cell;kidney distal convoluted tubule epithelial cell;Leydig cell,,22.016,19.428,22.016,252150,227015,-0.18,curated,complement_extended,False
SERPINB2,,,no,ENSG00000197632,Plasminogen activator inhibitor 2 (PAI-2) (Monocyte Arg-serpin) (Placental plasminogen activator inhibitor) (Serpin B2) (Urokinase inhibitor),Cytoplasm;Secreted,basal cell of epithelium of bronchus;stem cell of epidermis;keratinocyte;basal epithelial cell of tracheobronchial tree;epidermal cell;intermediate monocyte,,0.252,0.446,0.446,2889,5211,0.822,curated,complement_extended,False
SERPINE1,,,no,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,,3.762,1.954,3.762,43082,22829,-0.945,curated,complement_extended,False
SERPINF2,,,no,ENSG00000167711,Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2),Secreted,hepatoblast;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;hepatic stellate cell,,0.536,0.306,0.536,6136,3576,-0.808,curated,complement_extended,True
SIRT6,,,no,ENSG00000077463,NAD-dependent protein deacylase sirtuin-6,Nucleus,,,2.531,3.122,3.122,28984,36480,0.303,curated,complement_extended,True
SRC,,,no,ENSG00000197122,Proto-oncogene tyrosine-protein kinase Src,Cell membrane,,,3.48,4.005,4.005,39852,46797,0.203,curated,complement_extended,True
TFPI,,,no,ENSG00000003436,Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI),Microsome membrane,skeletal muscle satellite stem cell;endothelial tip cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endocardial cell;surface ectodermal cell;trophoblast giant cell;extravillous trophoblast;brown preadipocyte;fibroblast of breast;adventitial cell,,7.318,6.733,7.318,83816,78672,-0.12,curated,complement_extended,False
TFPI2,,,no,ENSG00000105825,Tissue factor pathway inhibitor 2 (TFPI-2) (Placental protein 5) (PP5),Secreted,pancreatic ductal cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;glomerular capillary endothelial cell;mesothelial cell of pleura;epithelial cell of uterus;basal cell of prostate epithelium;trophoblast giant cell;fibroblast of connective tissue of glandular part of prostate,,10.26,8.219,10.26,117505,96041,-0.32,curated,complement_extended,False
THBD,,,no,ENSG00000178726,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),Membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;alternatively activated macrophage;surface ectodermal cell,,2.133,0.719,2.133,24429,8400,-1.569,curated,complement_extended,False
TIMP2,,,no,ENSG00000035862,Metalloproteinase inhibitor 2 (CSC-21K) (Tissue inhibitor of metalloproteinases 2) (TIMP-2),Secreted,mesenchymal stem cell;endosteal cell;surface ectodermal cell;trophoblast giant cell;connective tissue cell;fibroblast;keratocyte;reticular cell;skin fibroblast;tendon cell;adventitial cell,,16.32,11.934,16.32,186913,139447,-0.452,curated,complement_extended,False
TMPRSS6,,,no,ENSG00000187045,Transmembrane protease serine 6,Cell membrane,,,0.119,0.106,0.119,1366,1234,-0.176,curated,complement_extended,True
VSIG4,,,no,ENSG00000155659,V-set and immunoglobulin domain-containing protein 4 (Protein Z39Ig),Membrane,phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;basophil;professional antigen presenting cell;myeloid leukocyte;intermediate monocyte;myeloid cell,,3.048,3.34,3.34,34912,39028,0.132,curated,complement_extended,False
WAS,,,no,ENSG00000015285,Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp),Cytoplasm,"hematopoietic cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD14-low, CD16-positive monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,1.305,2.495,2.495,14943,29152,0.935,curated,complement_extended,False
