gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
CXCL13,,,no,True,ENSG00000156234,C-X-C motif chemokine 13 (Angie) (B cell-attracting chemokine 1) (BCA-1) (B lymphocyte chemoattractant) (CXC chemokine BLC) (Small-inducible cytokine B13),Secreted,"duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;follicular dendritic cell;uterine smooth muscle cell;CD4-positive helper T cell;T follicular helper cell;CD4-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;fibroblast of connective tissue of nonglandular part of prostate;stromal cell;stromal cell of ovary",CXCL,0.052,0.019,0.052,596,219,-1.473
CXCL16,,,no,True,ENSG00000161921,C-X-C motif chemokine 16 (Scavenger receptor for phosphatidylserine and oxidized low density lipoprotein) (SR-PSOX) (Small-inducible cytokine B16) (Transmembrane chemokine CXCL16),Cell membrane,"macrophage;elicited macrophage;inflammatory macrophage;alveolar macrophage;colon macrophage;lung macrophage;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;liver dendritic cell;monocyte",CXCL,3.209,3.215,3.215,36747,37565,0.003
CXCL2,,,no,True,ENSG00000081041,C-X-C motif chemokine 2 (Growth-regulated protein beta) (Gro-beta) (Macrophage inflammatory protein 2-alpha) (MIP2-alpha),Secreted,endothelial cell of artery;prostate gland microvascular endothelial cell;duodenum glandular cell;epithelial cell of uterus;endothelial cell of lymphatic vessel;alternatively activated macrophage;reticular cell;fibroblast of mammary gland;inflammatory cell,CXCL,39.331,8.804,39.331,450456,102876,-2.159
CXCR3,,,no,True,ENSG00000186810,C-X-C chemokine receptor type 3 (CXC-R3) (CXCR-3) (CKR-L2) (G protein-coupled receptor 9) (Interferon-inducible protein 10 receptor) (IP-10 receptor) (CD antigen CD183),Cell membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature gamma-delta T cell;regulatory T cell;exhausted T cell",CXCL,0.071,0.145,0.145,814,1700,1.034
CXCR4,,,no,True,ENSG00000121966,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),Cell membrane,"mononuclear phagocyte;hematopoietic cell;leukocyte;mature conventional dendritic cell;liver dendritic cell;mature B cell;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;mononuclear cell;lymphocyte;CD4-positive helper T cell;T-helper 1 cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;type I NK T cell;DN3 thymocyte;B cell;immature B cell;precursor B cell;immature natural killer cell;DN1 thymic pro-T cell",CXCL;MIF,0.9,4.239,4.239,10310,49526,2.235
CYBA,,,no,True,ENSG00000051523,Cytochrome b-245 light chain (Cytochrome b(558) alpha chain) (Cytochrome b558 subunit alpha) (Neutrophil cytochrome b 22 kDa polypeptide) (Superoxide-generating NADPH oxidase light chain subunit) (p22 phagocyte B-cytochrome) (p22-phox) (p22phox),Cell membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD8-positive, alpha-beta T cell, human;plasma cell;IgG plasma cell;IgA plasma cell",,8.835,6.415,8.835,101184,74960,-0.462
CYBB,,,no,True,ENSG00000165168,Cytochrome b-245 heavy chain,Cell membrane,"phagocyte;macrophage;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;immature neutrophil;leukocyte;professional antigen presenting cell;plasmacytoid dendritic cell, human;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;myeloid cell;promonocyte;myelocyte;granulocytopoietic cell",,3.063,4.606,4.606,35082,53819,0.588
CYP27A1,,,no,True,ENSG00000135929,"Sterol 26-hydroxylase, mitochondrial",Mitochondrion inner membrane,alveolar macrophage;lung macrophage,,1.418,2.189,2.189,16245,25578,0.626
CYSLTR1,,,no,True,ENSG00000173198,Cysteinyl leukotriene receptor 1 (CysLTR1) (Cysteinyl leukotriene D4 receptor) (LTD4 receptor) (G-protein coupled receptor HG55) (HMTMF81),Cell membrane,mast cell;mucosal type mast cell;common dendritic progenitor,CysLTs,0.158,0.142,0.158,1814,1665,-0.153
DAB2,,,no,True,ENSG00000153071,Disabled homolog 2 (Adaptor molecule disabled-2) (Differentially expressed in ovarian carcinoma 2) (DOC-2) (Differentially-expressed protein 2),Cytoplasm;Cytoplasmic vesicle,endosteal cell;elicited macrophage;alternatively activated macrophage;Hofbauer cell;trophoblast giant cell;pancreatic stellate cell;fibroblast of breast,,4.984,3.887,4.984,57077,45423,-0.358
DDX39B,,,no,True,ENSG00000198563,Spliceosome RNA helicase DDX39B,Nucleus;Nucleus speckle;Cytoplasm,"CD34-positive, CD38-negative hematopoietic stem cell;myoepithelial cell;myoepithelial cell of mammary gland;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;proerythroblast;common dendritic progenitor;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;myeloid lineage restricted progenitor cell;common lymphoid progenitor",,34.717,42.219,42.219,397607,493322,0.282
DEK,,,no,True,ENSG00000124795,Protein DEK,Nucleus,fallopian tube secretory epithelial cell;large pre-B-II cell;promonocyte;primitive red blood cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell,,11.483,7.716,11.483,131514,90155,-0.574
DERL3,,,no,True,ENSG00000099958,Derlin-3 (Degradation in endoplasmic reticulum protein 3) (DERtrin-3) (Der1-like protein 3),Endoplasmic reticulum membrane,"dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;mature B cell;plasmablast;IgA plasmablast;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell",,3.463,7.242,7.242,39662,84624,1.064
DISC1,,,no,True,ENSG00000162946,Disrupted in schizophrenia 1 protein,Cytoplasm,macrophage;tissue-resident macrophage;central nervous system macrophage;mature microglial cell;immature innate lymphoid cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell,,0.513,0.854,0.854,5876,9984,0.736
DISP1,,,no,True,ENSG00000154309,Protein dispatched homolog 1,Membrane,central nervous system macrophage,,1.199,1.081,1.199,13737,12636,-0.149
DKC1,,,no,True,ENSG00000130826,H/ACA ribonucleoprotein complex subunit DKC1,Cytoplasm,megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;proerythroblast;hematopoietic precursor cell;common myeloid progenitor,,10.999,10.735,10.999,125966,125439,-0.035
DLEU1,,,no,True,ENSG00000176124,Leukemia-associated protein 1 (Deleted in lymphocytic leukemia 1) (HBV X-transactivated gene 6 protein) (HBV XAg-transactivated protein 6),,lung goblet cell;macrophage;tissue-resident macrophage;central nervous system macrophage,,1.723,1.683,1.723,19735,19667,-0.034
DNASE1L3,,,no,True,ENSG00000163687,Deoxyribonuclease gamma (DNase gamma),Nucleus,"vasa recta ascending limb cell;kidney capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;colon macrophage;mononuclear phagocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;dendritic cell, human",,0.094,0.04,0.094,1079,473,-1.219
DNMT1,,,no,True,ENSG00000130816,DNA (cytosine-5)-methyltransferase 1 (Dnmt1),Nucleus,placental villous trophoblast;macrophage dendritic cell progenitor,,5.002,5.802,5.802,57293,67800,0.214
DUSP6,,,no,True,ENSG00000139318,Dual specificity protein phosphatase 6,Cytoplasm,classical monocyte;monocyte;group 2 innate lymphoid cell,,2.861,2.805,2.861,32772,32778,-0.029
EEF1G,,,no,True,ENSG00000254772,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),,"CD34-positive, CD38-negative hematopoietic stem cell;prostate gland microvascular endothelial cell;mesothelial cell of pleura;basal cell of prostate epithelium;epithelial cell of urethra;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;T cell;naive thymus-derived CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD8-positive, alpha-beta T cell;memory T cell;naive T cell;transitional stage B cell;peripheral blood mononuclear cell;erythroid progenitor cell;erythroid progenitor cell, mammalian",,96.723,94.29,96.723,1107767,1101758,-0.037
EIF4A1,,,no,True,ENSG00000161960,Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I),,"CD34-positive, CD38-negative hematopoietic stem cell;myoepithelial cell;myoepithelial cell of mammary gland;prostate gland microvascular endothelial cell;basal cell of prostate epithelium;epithelial cell of urethra;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;T-helper 17 cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;proerythroblast;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate",,47.106,46.623,47.106,539504,544777,-0.015
ELANE,,,no,True,ENSG00000197561,Neutrophil elastase,Cytoplasmic vesicle,bone marrow cell;granulocyte;neutrophil;immature neutrophil;promyelocyte;hematopoietic precursor cell;granulocytopoietic cell;common myeloid progenitor;reticular cell,,0.072,0.02,0.072,828,229,-1.883
ENG,,,no,True,ENSG00000106991,Endoglin (CD antigen CD105),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;cardiac endothelial cell;endocardial cell;cerebral cortex endothelial cell;Leydig cell;follicular dendritic cell,,6.726,6.299,6.726,77032,73607,-0.095
ENTPD1,,,no,True,ENSG00000138185,Ectonucleoside triphosphate diphosphohydrolase 1 (NTPDase 1),Membrane,endothelial tip cell;central nervous system macrophage;microglial cell;mononuclear phagocyte;Langerhans cell,CD39,1.71,2.346,2.346,19587,27411,0.456
EPB41L3,,,no,True,ENSG00000082397,Band 4.1-like protein 3 (4.1B) (Differentially expressed in adenocarcinoma of the lung protein 1) (DAL-1) (Erythrocyte membrane protein band 4.1-like 3),Cytoplasm,type B pancreatic cell;elicited macrophage;amacrine cell;retinal ganglion cell,,1.745,1.918,1.918,19987,22411,0.136
EPHX2,,,no,True,ENSG00000120915,Bifunctional epoxide hydrolase 2,Cytoplasm;Peroxisome,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal epithelial cell;epithelial cell of small intestine;follicular dendritic cell,,8.745,9.556,9.556,100154,111664,0.128
ERCC1,,,no,True,ENSG00000012061,DNA excision repair protein ERCC-1,Nucleus,macrophage dendritic cell progenitor,,5.959,6.415,6.415,68251,74953,0.106
EREG,,,no,True,ENSG00000124882,Proepiregulin,Cell membrane,hematopoietic stem cell;colon macrophage;mononuclear phagocyte;common myeloid progenitor,EGF,0.045,0.128,0.128,515,1491,1.505
ETV3,,,no,True,ENSG00000117036,ETS translocation variant 3 (ETS domain transcriptional repressor PE1) (PE-1) (Mitogenic Ets transcriptional suppressor),Nucleus,Langerhans cell,,1.788,1.575,1.788,20476,18408,-0.183
EVI2B,,,no,True,ENSG00000185862,Protein EVI2B (Ecotropic viral integration site 2B protein homolog) (EVI-2B) (CD antigen CD361),Membrane,"alveolar macrophage;lung macrophage;hematopoietic cell;granulocyte;neutrophil;CD141-positive myeloid dendritic cell;IgG memory B cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;B cell;peripheral blood mononuclear cell;myeloid cell;myelocyte",,1.248,1.857,1.857,14289,21697,0.574
FAM110A,,,no,True,ENSG00000125898,Protein FAM110A,Cytoplasm,platelet;Langerhans cell;megakaryocyte,,0.707,0.902,0.902,8099,10538,0.351
FAM126B,,,no,True,ENSG00000155744,,,"CD14-positive, CD16-negative classical monocyte",,3.415,3.628,3.628,39116,42387,0.087
FBL,,,no,True,ENSG00000105202,rRNA 2'-O-methyltransferase fibrillarin,Nucleus,bone marrow cell;granulocyte monocyte progenitor cell;T cell;erythroid progenitor cell;proerythroblast;basophil mast progenitor cell,,37.523,34.367,37.523,429747,401568,-0.127
FBP1,,,no,True,ENSG00000165140,"Fructose-1,6-bisphosphatase 1 (FBPase 1)",,enterocyte of epithelium of small intestine;type I pneumocyte;urothelial cell;bladder urothelial cell;microfold cell of epithelium of small intestine;epithelial cell of small intestine;alveolar macrophage;lung macrophage;bladder cell,,4.312,4.142,4.312,49386,48395,-0.058
FCER1A,,,no,True,ENSG00000179639,High affinity immunoglobulin epsilon receptor subunit alpha (Fc-epsilon RI-alpha) (FcERI) (IgE Fc receptor subunit alpha),Cell membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;colon macrophage;mononuclear phagocyte;basophil;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;dendritic cell, human;mast cell;mucosal type mast cell;megakaryocyte-erythroid progenitor cell;megakaryocyte;erythroid progenitor cell, mammalian",,0.029,0.063,0.063,328,736,1.137
FCER2,,,no,True,ENSG00000104921,Low affinity immunoglobulin epsilon Fc receptor (BLAST-2) (C-type lectin domain family 4 member J) (Fc-epsilon-RII) (Immunoglobulin E-binding factor) (Lymphocyte IgE receptor) (CD antigen CD23),Cell membrane,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;mononuclear cell;lymphocyte;B cell;immature B cell;transitional stage B cell;IgM plasma cell,,0.081,0.072,0.081,931,836,-0.184
FCGBP,,,no,True,ENSG00000275395,IgGFc-binding protein (Fcgamma-binding protein antigen) (FcgammaBP),Secreted,goblet cell;intestine goblet cell;large intestine goblet cell;colon goblet cell;small intestine goblet cell;ileal goblet cell;epithelial cell of large intestine;colon epithelial cell;club cell;inflammatory macrophage;transit amplifying cell of colon;tracheobronchial serous cell;serous cell of epithelium of trachea,,7.041,7.696,7.696,80645,89924,0.128
FCGR1A,,,no,True,ENSG00000150337,High affinity immunoglobulin gamma Fc receptor I (IgG Fc receptor I) (Fc-gamma RI) (FcRI) (Fc-gamma RIA) (FcgammaRIa) (CD antigen CD64),Cell membrane,phagocyte;macrophage;microglial cell;Hofbauer cell;classical monocyte;immature neutrophil;professional antigen presenting cell;myeloid leukocyte;mast cell;mucosal type mast cell;myeloid cell,,0.216,0.41,0.41,2479,4796,0.923
FCGR2A,,,no,True,ENSG00000143226,Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (CDw32) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32),Cell membrane,"phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;CD14-positive, CD16-positive monocyte;myeloid cell",,3.357,3.777,3.777,38445,44137,0.17
FCGR2B,,,no,True,ENSG00000072694,Low affinity immunoglobulin gamma Fc region receptor II-b (IgG Fc receptor II-b) (CDw32) (Fc-gamma RII-b) (Fc-gamma-RIIb) (FcRII-b) (CD antigen CD32),Cell membrane,"alternatively activated macrophage;colon macrophage;basophil;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;CD1c-positive myeloid dendritic cell;dendritic cell, human;unswitched memory B cell",,0.251,0.606,0.606,2873,7078,1.272
FCGR3A,,,no,True,ENSG00000203747,Low affinity immunoglobulin gamma Fc region receptor III-A (IgG Fc receptor III-A) (CD16-II) (CD16a antigen) (Fc-gamma RIII-alpha) (Fc-gamma RIII) (Fc-gamma RIIIa) (FcRIII) (FcRIIIa) (FcgammaRIIIA) (FcR-10) (IgG Fc receptor III-2) (CD antigen CD16a),Cell membrane,"macrophage;inflammatory macrophage;alveolar macrophage;microglial cell;lung macrophage;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;peripheral blood mononuclear cell;myeloid cell",,0.961,1.066,1.066,11012,12454,0.149
FCGR3B,,,no,True,ENSG00000162747,Low affinity immunoglobulin gamma Fc region receptor III-B (Fc-gamma RIII-beta) (CD16-I) (Fc-gamma RIII) (Fc-gamma RIIIb) (FcRIII) (FcRIIIb) (FcR-10) (IgG Fc receptor III-1) (CD antigen CD16b),Cell membrane,blood cell;granulocyte;neutrophil;myelocyte;granulocytopoietic cell,,1.18,0.869,1.18,13519,10152,-0.442
FCMR,,,no,True,ENSG00000162894,Fas apoptotic inhibitory molecule 3 (IgM Fc fragment receptor) (Regulator of Fas-induced apoptosis Toso),Secreted,"hematopoietic cell;leukocyte;professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;mononuclear cell;lymphocyte;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;regulatory T cell;naive T cell;DN3 thymocyte;DN4 thymocyte;double negative T regulatory cell;B cell;immature B cell;transitional stage B cell",,0.347,0.367,0.367,3978,4287,0.079
FCN1,,,no,True,ENSG00000085265,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),Secreted,"phagocyte;colon macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;neutrophil;immature neutrophil;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;dendritic cell, human;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mononuclear cell;mature NK T cell;peripheral blood mononuclear cell;myeloid cell;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell",,0.158,0.296,0.296,1808,3459,0.907
FCRLA,,,no,True,ENSG00000132185,Fc receptor-like A (Fc receptor homolog expressed in B-cells) (Fc receptor-like and mucin-like protein 1) (Fc receptor-like protein) (Fc receptor-related protein X) (FcRX),Cytoplasm,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;B cell;immature B cell;precursor B cell;small pre-B-II cell;pre-B-I cell;transitional stage B cell,,0.025,,0.025,288,0,
FERMT3,,,no,True,ENSG00000149781,Fermitin family homolog 3 (Kindlin-3) (MIG2-like protein) (Unc-112-related protein 2),Cell projection,"platelet;plasmacytoid dendritic cell, human;dendritic cell, human;peripheral blood mononuclear cell;megakaryocyte-erythroid progenitor cell;megakaryocyte",,0.932,1.513,1.513,10674,17676,0.699
FGF23,,,no,True,ENSG00000118972,Fibroblast growth factor 23 (FGF-23) (Phosphatonin) (Tumor-derived hypophosphatemia-inducing factor),Secreted,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta T cell;mature NK T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;B cell;innate lymphoid cell;natural killer cell;myeloid cell",FGF,0.02,,0.02,227,0,
FGR,,,no,True,ENSG00000000938,Tyrosine-protein kinase Fgr,Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;neutrophil;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mononuclear cell;decidual natural killer cell, human;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;peripheral blood mononuclear cell;myeloid cell;promonocyte",,0.67,0.773,0.773,7671,9035,0.207
FLT3,,,no,True,ENSG00000122025,Receptor-type tyrosine-protein kinase FLT3,Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;conventional dendritic cell;hematopoietic multipotent progenitor cell;subcutaneous fat cell",FLT3,0.744,0.665,0.744,8525,7770,-0.163
FOLR2,,,no,True,ENSG00000165457,"Folate receptor beta (FR-beta) (Folate receptor 2) (Folate receptor, fetal/placental) (Placental folate-binding protein) (FBP)",Cell membrane,"macrophage;elicited macrophage;alternatively activated macrophage;microglial cell;Hofbauer cell;mononuclear phagocyte;professional antigen presenting cell;dendritic cell, human",,0.685,0.585,0.685,7849,6839,-0.228
FPR1,,,no,True,ENSG00000171051,fMet-Leu-Phe receptor (fMLP receptor) (N-formyl peptide receptor) (FPR) (N-formylpeptide chemoattractant receptor),Cell membrane,"phagocyte;macrophage;alveolar macrophage;microglial cell;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;blood cell;granulocyte;neutrophil;immature neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;myeloid cell",ANNEXIN;TAFA;CTSG,0.751,0.982,0.982,8596,11474,0.388
FUCA1,,,no,True,ENSG00000179163,Tissue alpha-L-fucosidase,Lysosome,intermediate monocyte,,4.735,4.577,4.735,54234,53483,-0.049
FUS,,,no,True,ENSG00000089280,RNA-binding protein FUS (75 kDa DNA-pairing protein) (Oncogene FUS) (Oncogene TLS) (POMp75) (Translocated in liposarcoma protein),Nucleus,glioblast;Schwann cell precursor;common dendritic progenitor;common lymphoid progenitor,,9.255,12.992,12.992,105996,151810,0.489
GAA,,,no,True,ENSG00000171298,Lysosomal alpha-glucosidase,Lysosome,epithelial cell of thymus;cortical thymic epithelial cell;alveolar macrophage;lung macrophage,,14.603,13.344,14.603,167253,155919,-0.13
GAB2,,,no,True,ENSG00000033327,GRB2-associated-binding protein 2 (GRB2-associated binder 2) (Growth factor receptor bound protein 2-associated protein 2) (pp100),Cytoplasm,tissue-resident macrophage;Kupffer cell;central nervous system macrophage;immature innate lymphoid cell;brown fat cell,,1.279,1.862,1.862,14649,21762,0.542
GATA1,,,no,True,ENSG00000102145,Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein),Nucleus,"hematopoietic stem cell;blood cell;eosinophil;erythrocyte;megakaryocyte-erythroid progenitor cell;megakaryocyte;erythroid lineage cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;proerythroblast;reticulocyte;enucleated reticulocyte;primitive red blood cell;basophil mast progenitor cell;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor",,0.019,0.012,0.019,217,142,-0.641
GCLM,,,no,True,ENSG00000023909,Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit),,myoepithelial cell;myoepithelial cell of mammary gland;type EC enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;alternatively activated macrophage;erythroid lineage cell,,5.397,4.686,5.397,61812,54757,-0.204
GLDN,,,no,True,ENSG00000186417,Gliomedin,Cell membrane,lens epithelial cell;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;lung macrophage;glial cell;macroglial cell,,2.022,2.236,2.236,23159,26130,0.145
GLIPR2,,,no,True,ENSG00000122694,Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2),Golgi apparatus membrane,"pancreatic D cell;phagocyte;alveolar macrophage;lung macrophage;classical monocyte;myeloid dendritic cell, human;decidual natural killer cell, human;myeloid cell",,1.222,1.198,1.222,13995,13998,-0.029
GNAI2,,,no,True,ENSG00000114353,Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein),Cytoplasm,"gut endothelial cell;surface ectodermal cell;CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;mature conventional dendritic cell;CD14-low, CD16-positive monocyte;promonocyte",,12.549,12.454,12.549,143725,145521,-0.011
GPR34,,,no,True,ENSG00000171659,Probable G-protein coupled receptor 34,Cell membrane,macrophage;microglial cell;mature microglial cell;colon macrophage;Hofbauer cell;mononuclear phagocyte;professional antigen presenting cell,,2.126,2.615,2.615,24347,30552,0.299
GRB2,,,no,True,ENSG00000177885,Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2),Nucleus,inflammatory macrophage;hematopoietic cell;leukocyte;conventional dendritic cell;intermediate monocyte,,10.544,10.031,10.544,120762,117211,-0.072
GRK2,,,no,True,ENSG00000173020,Beta-adrenergic receptor kinase 1 (Beta-ARK-1),Cytoplasm,DN4 thymocyte;promonocyte;promyelocyte;myeloid lineage restricted progenitor cell,,10.422,12.279,12.279,119362,143482,0.237
