gene,category,rationale,single_gene_panel_note
ADAM10,,,
ADAM12,,,
ADAM17,,,
ADAMTS1,,,
ADAMTS2,,,
ADAMTS4,,,
ADAMTS5,,,
ASPN,,,
CD36,,,
CD44,,,
CD47,,,
COL18A1,,,
COL4A1,,,
COL4A2,,,
COL4A3,,,
COL4A4,,,
COL4A5,,,
COL5A2,,,
COL7A1,,,
DAG1,,,
ELN,,,
GP6,,,
HSPG2,,,
ITGA1,,,
ITGA2,,,
ITGA2B,,,
ITGA3,,,
ITGA4,,,
ITGA5,,,
ITGA6,,,
ITGAV,,,
ITGB3,,,
ITGB4,,,
ITGB6,,,
ITGB7,,,
LAMA3,,,
LAMB3,,,
LAMC1,,,
LAMC2,,,
MFAP5,,,
MMP11,,,
MMP12,,,
MMP13,,,
MMP14,,,
MMP21,,,
MMP8,,,
MMP9,,,
SDC4,,,
SV2C,,,
TGM2,,,
THBS1,,,
THBS2,,,
TIMP2,,,
TIMP4,,,
TNC,,,
TNR,,,
TNXB,,,
