gene,category,rationale,single_gene_panel_note
ADA,,,
ALYREF,,,
ANAPC1,,,
APEX1,,,
APEX2,,,
ATM,,,
ATR,,,
BARD1,,,
BCAM,,,
BLM,,,
BRCA1,,,
BRCA2,,,
BRIP1,,,
CCNA1,,,
CCNA2,,,
CCNE1,,,
CCNO,,,
CDA,,,
CDC27,,,
CDC6,,,
CDK2,,,
CDK7,,,
CUL1,,,
CUL4A,,,
CUL4B,,,
DDB1,,,
DDB2,,,
DNTT,,,
EIF1B,,,
ERCC1,,,
ERCC2,,,
ERCC3,,,
ERCC4,,,
ERCC5,,,
ERCC6,,,
EXO1,,,
FANCA,,,
FANCC,,,
FANCD2,,,
FANCI,,,
FEN1,,,
FZR1,,,
HES1,,,
HPRT1,,,
IMPDH2,,,
KPNA1,,,
KPNA6,,,
KPNB1,,,
LIG3,,,
LIG4,,,
MCM3,,,
MCM4,,,
MCM5,,,
MCM6,,,
MCM7,,,
MLH1,,,
MRE11,,,
MSH2,,,
MSH3,,,
MSH6,,,
MUTYH,,,
NBN,,,
NEIL3,,,
NFX1,,,
NME1,,,
NUDT21,,,
OGG1,,,
ORC6,,,
PALB2,,,
PARP1,,,
PARP3,,,
PCNA,,,
PDE4B,,,
PMS2,,,
PNP,,,
POLB,,,
POLD1,,,
POLE,,,
POLH,,,
POLR2A,,,
POLR2C,,,
POLR2E,,,
POLR2G,,,
POLR2H,,,
PRKDC,,,
PSMA6,,,
PSMB5,,,
PSMC2,,,
PSMC5,,,
PSMD10,,,
PSMD2,,,
PSMD3,,,
PSMD4,,,
PSME3,,,
RAD50,,,
RAD51,,,
RAD52,,,
RAD54L,,,
RBBP8,,,
RBX1,,,
RFC3,,,
RFC4,,,
RFC5,,,
RPA1,,,
RPA2,,,
RPA3,,,
SAC3D1,,,
SKP1,,,
SKP2,,,
SLC19A1,,,
SSRP1,,,
TELO2,,,
TOP3B,,,
TOPBP1,,,
TP53,,,
TSG101,,,
TYMS,,,
UBE2C,,,
UBE2D1,,,
UBE2T,,,
UMPS,,,
UNG,,,
USP11,,,
VPS37B,,,
XPA,,,
XPC,,,
XRCC1,,,
XRCC2,,,
XRCC3,,,
XRCC4,,,
XRCC5,,,
XRCC6,,,
