gene,category,rationale,single_gene_panel_note
ATF3,,,
ATF4,,,
ATF6,,,
CANX,,,
DDIT3,,,
DDIT4L,,,
EIF2AK2,,,
EIF2AK3,,,
EIF2AK4,,,
EIF2S1,,,
ERN1,,,
HSPA8,,,
HYOU1,,,
PDIA3,,,
PDIA4,,,
SEL1L,,,
SESN2,,,
SYVN1,,,
TRIB3,,,
XBP1,,,
