gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
DSG1,,,no,True,ENSG00000134760,Desmoglein-1 (Cadherin family member 4) (Desmosomal glycoprotein 1) (DG1) (DGI) (Pemphigus foliaceus antigen),Cell membrane,stem cell;basal cell;basal cell of epidermis;stem cell of epidermis;squamous epithelial cell;keratinocyte;corneal epithelial cell;epidermal cell;skin fibroblast,DESMOSOME,0.34,0.306,0.34,1576,740,-0.149
DSG3,,,no,True,ENSG00000134757,Desmoglein-3 (130 kDa pemphigus vulgaris antigen) (PVA) (Cadherin family member 6),Cell membrane,stem cell;basal cell;basal cell of epidermis;respiratory basal cell;basal cell of epithelium of bronchus;epithelial cell of stratum germinativum of esophagus;stem cell of epidermis;epithelial cell of lacrimal sac;keratinocyte;stratified epithelial cell;basal epithelial cell of tracheobronchial tree;epidermal cell;conjunctival epithelial cell,DESMOSOME,4.487,3.053,4.487,20824,7379,-0.555
KRT1,,,no,False,,,,,,8.811,8.175,8.811,40889,19759,-0.108
KRT14,,,no,False,,,,,,11.92,8.983,11.92,55319,21712,-0.408
TGM3,,,no,True,ENSG00000125780,Protein-glutamine gamma-glutamyltransferase E,Cytoplasm,epithelial cell of stratum germinativum of esophagus;stratified epithelial cell,,0.036,,0.036,167,0,
